  Year     Age    lx        dx        qx        Lx        Tx       ex
  1989     96    18036     2811    0.15588    16630      83741     4.64
  1989     97    15224     2544    0.16712    13952      67112     4.41
  1989     98    12680     2254    0.17773    11553      53160     4.19
  1989     99    10426     1955    0.18748     9449      41606     3.99
  1989    100     8472     1675    0.19777     7634      32158     3.80
  1989    101     6796     1418    0.20862     6087      24524     3.61
  1989    102     5378     1184    0.22008     4786      18437     3.43
  1989    103     4195      974    0.23217     3708      13650     3.25
  1989    104     3221      789    0.24492     2826       9942     3.09
  1989    105     2432      628    0.25839     2118       7116     2.93
  1989    106     1804      492    0.27259     1558       4998     2.77
  1989    107     1312      377    0.28758     1123       3441     2.62
  1989    108      935      284    0.30341      793       2317     2.48
  1989    109      651      208    0.32011      547       1525     2.34
  1989    110      443      149    0.33773      368        978     2.21
  1989    111      293      104    0.35632      241        610     2.08
  1989    112      189       71    0.37596      153        369     1.95
  1989    113      118       47    0.39852       94        216     1.83
  1989    114       71       30    0.42243       56        121     1.71
  1989    115       41       18    0.44778       32         65     1.60
  1989    116       23       11    0.47464       17         34     1.49
  1989    117       12        6    0.50312        9         17     1.39
  1989    118        6        3    0.53331        4          8     1.29
  1989    119        3        2    0.56531        2          3     1.20
  1990      0   100000      815    0.00815    99298    8289528    82.90
  1990      1    99185       66    0.00067    99152    8190231    82.58
  1990      2    99119       39    0.00040    99099    8091079    81.63
  1990      3    99079       27    0.00027    99066    7991980    80.66
  1990      4    99053       25    0.00025    99040    7892913    79.68
