"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"100+ years"	"100"	1675	Not Applicable	Not Applicable
	"2002"	"2002"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
"Total"	"2002"	"2002"			141771	18902852	750.0
	"2003"	"2003"	"< 1 year"	"0"	3558	283849	1253.5
	"2003"	"2003"	"1 year"	"1"	189	288700	65.5
	"2003"	"2003"	"2 years"	"2"	143	295981	48.3
	"2003"	"2003"	"3 years"	"3"	99	286352	34.6
	"2003"	"2003"	"4 years"	"4"	57	285602	20.0
	"2003"	"2003"	"5 years"	"5"	63	289155	21.8
	"2003"	"2003"	"6 years"	"6"	61	289263	21.1
	"2003"	"2003"	"7 years"	"7"	50	295608	16.9
	"2003"	"2003"	"8 years"	"8"	53	307385	17.2
	"2003"	"2003"	"9 years"	"9"	49	318972	15.4
	"2003"	"2003"	"10 years"	"10"	68	335681	20.3
	"2003"	"2003"	"11 years"	"11"	75	337537	22.2
	"2003"	"2003"	"12 years"	"12"	66	342686	19.3
